id,word,correct_sense_id,text
11400,position,309,Mr. Guber says he brought to lunch a release document Warner had agreed to in 1988<com> when he and Mr. Peters made an aborted bid to buy part of MGM\/UA Entertainment Co. to run the MGM studio. Mr. Guber says he had crossed out <qu>MGM<qu> with a red pen and written in <qu>Columbia<com><qu> giving the document to Mr. Semel. <qu>Mr. Semel said absolutely nothing to indicate Warner would have any objection to our assuming management **positions** at Columbia<com><qu> Mr. Guber says. Mr. Semel<com> in his affidavit<com> doesn<qu>t mention any hugging or congratulating. He says he told Mr. Guber he could n<qu>t sign any documents and that <qu>the deal<com> although apparently a good one for him and Mr. Peters<com> would have a very negative impact on Warner.<qu>
11421,position,307,In its report to Congress on international economic policies<com> the Treasury said that any improvement in the broadest measure of trade<com> known as the current account<com> <qu>is likely at best to be very modest<com><qu> and <qu>the possibility of deterioration in the current account next year can not be excluded.<qu> The statement was the U.S. government<qu>s first acknowledgement of what other groups<com> such as the International Monetary Fund<com> have been predicting for months. Continued strength in the dollar was cited as one reason the trade **position** may deteriorate. The Treasury<qu>s report<com> which is required annually by a provision of the 1988 trade act<com> again took South Korea to task for its exchange-rate policies. <qu>We believe that there have continued to be indications of exchange-rate <qu>manipulation<qu><qu> during the past six months<com> it said<com> citing the lack of market forces in South Korea<qu>s exchange-rate system and the use of capital and interest-rate controls to manipulate exchange rates.
11434,position,309,Joe Frank Sanderson Jr. was elected president and chief executive officer of this poultry producer. Joe Frank Sanderson<com> who is currently chairman<com> chief executive and treasurer<com> will remain chairman. The current president and chief operating officer<com> J. Odell Johnson<com> was elected to the new **position** of vice chairman of the board.
11443,position,308,<qu>I do n<qu>t want to be in a position to have to sell<com><qu> Mr. Frabotta says. Other funds have recently sold weak junk bonds to raise cash. At the 50%-leveraged Zenith Income Fund<com> portfolio manager John Bianchi recently dumped Mesa Petroleum<com> Wickes and Horsehead Industries<com> among others<com> to raise his cash **position** to a record 15%. <qu>That<qu>s a problem because cash is n<qu>t earning us very much money<com><qu> Mr. Bianchi says. He concedes : <qu>This is the most difficult market that I<qu>ve been involved in.<qu>
11485,position,306,The U.S. government<qu>s Sverdlovsk complaint<com> as with Krasnoyarsk<com> is no mere political posturing. Biological weapons violations have figured little in political debate<com> and indeed have not been pressed vigorously enough by the U.S. government. But the stated U.S. **position** is detailed and specific<com> and the prospect of biological warfare is profoundly chilling. The Soviets should be willing to set in motion a process that would allow them to acknowledge that Sverdlovsk violated the 1972 agreement or<com> alternatively<com> that would give U.S. specialists reasonable confidence that this was a wholly civilian accident. Until that happens<com> glasnost can not begin to deserve the kind of credibility Mr. Shevardnadze was bidding for with his confessions on Monday.
11501,position,307,On a demonstration board<com> emcee Shelby Lyman showed a quick kill initiated by a knight sacrifice; no spectator refuted this line of play. Mr. Kasparov<qu>s continuation was slower but<com> in the end<com> just as deadly. He won D.T.<qu>s queen for two minor pieces and two pawns -- not enough compensation<com> in this **position**<com> to give the computer much hope. In a hopeless position<com> the computer resigned rather than make its 37th move. And Mr. Kasparov<com> to cheers and applause<com> marched back into the analysis room.
11517,position,309,Randolph W. McElroy<com> a vice chairman of this bank-holding company<com> was named to the additional **position** of chairman of its principal unit<com> Sovran Bank. Mr. McElroy<com> 54 years old<com> will remain president and chief executive officer of the unit. Sovran also named John B. Werner a vice chairman of the parent company and the unit and elected him to the newly created position of chief credit officer of Sovran Financial<com> increasing the number of corporate board members to 35.
11521,position,307,General Electric Co. recently sold off its interests in liquid-crystal displays to Thompson-CSF of France. <qu>We found the market not developing as we thought it would<com><qu> a GE spokesman says. The small U.S. firms are persisting because of their strong **positions** in patents<com> and because the prize is still there to be seized. <qu>No one yet has shown the ability to manufacture these panels<qu> at commercial costs<com> says Zvi Yaniv<com> the president of Ovonic Imaging. He says he thinks his company is just a few years from doing that.
11528,position,306,<qu>We made our own decision<com><qu> he said. Still<com> Mr. Utsumi may have a hard time convincing market analysts who have rightly or wrongly believed that the ministry played a role in orchestrating recent moves by Japanese banks. All week there has been much speculation in financial circles in Tokyo and abroad about the ministry<qu>s real **position**. Bank analysts say ministry officials have been growing increasingly concerned during the past few months about Japanese banks getting in over their heads. <qu>The { ministry } thinks the banks do n<qu>t know what they are doing<com> that they have very little idea how to cope with risk<com><qu> said one foreign bank analyst who asked not to be identified.
11554,position,307,Final approval was on a 67-31 roll call in the Senate<com> which sets the stage for a veto confrontation with Mr. Bush over the issue of publicly financed abortions for poor women. Reversing an eight-year federal policy<com> the measure supports Medicaid abortions in cases of rape and incest<com> but Mr. Bush has so far refused to support any specific exemption beyond instances in which the mother<qu>s life is in danger. Mr. Bush<qu>s veto power puts him a commanding **position** in the narrowly divided House<com> but a vote to override his position could well pick up new support because of the wealth of health and education programs financed in the underlying bill. The measure before the conference yesterday funds the Departments of State<com> Justice and Commerce through fiscal 1990. An estimated $1.32 billion is provided for next year<qu>s census<com> and negotiators stripped a Senate-passed rider seeking to block the counting of illegal aliens.
11555,position,306,Final approval was on a 67-31 roll call in the Senate<com> which sets the stage for a veto confrontation with Mr. Bush over the issue of publicly financed abortions for poor women. Reversing an eight-year federal policy<com> the measure supports Medicaid abortions in cases of rape and incest<com> but Mr. Bush has so far refused to support any specific exemption beyond instances in which the mother<qu>s life is in danger. Mr. Bush<qu>s veto power puts him a commanding position in the narrowly divided House<com> but a vote to override his **position** could well pick up new support because of the wealth of health and education programs financed in the underlying bill. The measure before the conference yesterday funds the Departments of State<com> Justice and Commerce through fiscal 1990. An estimated $1.32 billion is provided for next year<qu>s census<com> and negotiators stripped a Senate-passed rider seeking to block the counting of illegal aliens.
11648,power,352,Some analysts estimate the average PC costs about 50% more in Japan than the U.S.. But the complex language is n<qu>t the only reason. For the past decade<com> NEC Corp. has owned more than half the Japanese PC market and ruled it with near-monopoly **power**. With little competition<com> the computer industry here is inefficient. The U.S. market<com> too<com> is dominated by a giant<com> International Business Machines Corp.
11660,power,354,Already this year<com> it has received orders for four 150-megawatt advanced combustion turbines from Florida Power & Light Co. and for two 300-megawatt plants from Intercontinental Energy Corp.<com> among others. Westinghouse<qu>s own role as a supplier also is changing. In the past<com> the company usually took token equity positions in **power** plants it supplied as a <qu>kicker<qu> to close deals. But last June<qu>s annnouncement that Westinghouse would put up all of the $70 million to build a new 55-megawatt plant could herald a new age. Westinghouse<qu>s plant will provide electrical power to the Southern California Edison Co. and backup power and steam to the U.S. Borax & Chemical Co.
11693,power,353,But in 1989 most senators have other ideas. Last July<com> his committee rejected a Reagan administration plan to support a coup in Panama. Ohio Democrat Howard Metzenbaum refused to support any plan that might get people hurt<com> a charming notion for a great **power**. Maine Republican William Cohen said the plan might violate the assassination ban. So the administration dropped it.
11712,power,354,Westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers. The company<qu>s ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries<com> Mr. Lego said. He said the independent **power** segment could grow to provide as much as 50% of near-term generation capacity<com> adding : <qu>We expect to supply a significant share of this market.<qu> Westinghouse also expects its international sales to soon grow to 25% of total corporate sales from 20% last year. The company is negotiating with the Soviets to build a Thermo King truck-refrigeration plant that would produce about 10<com>000 units annually.
11729,power,354,Robert L. Wood<com> 37-year-old chief financial officer<com> was named chairman and chief executive officer of this independent **power** producer<com> succeeding Raymond L. Hixson<com> 63. Mr. Hixson<com> who resigned effective Jan. 1 for health reasons<com> remains a director.
11733,power,352,THE HOUSE FAILED to override Bush<qu>s veto of a bill easing abortion funding. The chamber voted 231-191<com> 51 votes short of the two-thirds majority needed to overturn the president<qu>s veto of legislation renewing support of Medicaid abortions for poor women who are victims of rape and incest. The roll call was considered an illustration of the limits of **power** that the resurgent abortion-rights movement faces. The legislation was part of a $156.7 billion measure funding the departments of Labor<com> Education<com> and Health. Michigan<qu>s Senate passed a bill requiring girls to get parental consent for an abortion and Pennsylvania<qu>s House cleared a measure banning abortions after the 24th week of pregnancy.
11758,power,354,Consumers Power Co. filed with the Michigan Public Service Commission a contract to buy **power** from the Palisades nuclear plant under a proposed new ownership arrangement for the plant. Consumers Power and Bechtel Power Corp. last year announced a joint venture to buy the plant<com> currently owned completely by the utility.
11763,power,354,Chip<qu>s Memory Is Here Today<com> Here Tomorrow TWO COMPANIES plan to market a new chip with ceramic circuits that store data even when the **power** is off. Today<qu>s most widely used data-storing chips have <qu>volatile<qu> memories -- their data disappear if they are n<qu>t fed a steady diet of electricity<com> so they need external power supplies. National Semiconductor Corp. and a start-up named Ramtron Corp. plan to start shipping so-called ferroelectric memories<com> which can remember data for at least 10 years without any current flowing to them.
11793,power,352,When market tremors start<com> it is crucial that as much information about transaction prices and the supply-demand curve (buy and sell orders at various prices) be made available to all<com> not just to market makers. Because of a lack of information and access<com> many investors -- including the very ones whose buying power could restore stability and damp volatility -- are forced to stand on the sidelines when they are most needed<com> because of their ignorance of important market information. To add aftershock-damping **power** to America<qu>s markets<com> a modern<com> electronic trading system should be implemented that permits equal access to the trading arena (and the information that would automatically accompany such access) by investors -- particularly institutional investors. Contrary to some opinions<com> the trading activities of specialists and other market makers do not provide liquidity to the market as a whole. What market makers provide is immediacy<com> a very valuable service.
11841,power,352,Leveraged buy-outs may be curbed by two rules in pending congressional legislation. The provisions<com> in deficit-reduction bills recently passed by the House and Senate<com> could raise the price tags of such deals by up to 10% and cool the takeover boom. A bill giving the Transportation Department the **power** to block airline leveraged buy-outs cleared a House panel. But Secretary Skinner said he would urge Bush to veto the bill. Housing starts sank 5.2% in September to a seven-year low.
11844,power,352,The 77-year-old official<com> who oversaw the building of the Berlin Wall<com> was removed during a meeting of the 163-member Communist Party Central Committee in East Berlin. Honecker<com> who was reported ill following gall-bladder surgery in August<com> said he was resigning for health reasons. He was succeeded by internal-security chief Egon Krenz<com> 52<com> a hard-liner who quickly ruled out any sharing of **power** with pro-democracy groups. Honecker<qu>s departure came after weeks of street protests and an exodus to the West of East Germans who had become disenchanted with his rule. HUNGARY ADOPTED constitutional changes to form a democratic system.
11877,power,354,Hydro-Quebec said Maine regulators<qu> refusal to approve the contract means Central Maine Power has lost its place in line. <qu>We wo n<qu>t sign any new contracts { with deliveries } beginning earlier than 2000<com><qu> the Hydro-Quebec official said. He said Hydro-Quebec already has some <qu>customers in mind<qu> for the **power** that was to be delivered to Maine. <qu>Nothing has happened since we signed the contract to undermine our conviction that Hydro-Quebec was the lowest-cost<com> most environmentally acceptable choice for meeting a part of our customers<qu> energy needs through the year 2020<com><qu> said Central Maine senior vice president Donald F. Kelly. Central Maine said it is evaluating <qu>many energy options<qu> to make up for the lost future power<com> including new energy generation and management proposals from New England<com> and possibly new Canadian purchases.
11940,president,280,Banca Nazionale del Lavoro said its potential losses from lending to Iraq could reach 1.175 trillion lire ($872 million)<com> marking the bank<qu>s first quantification of potential costs of unauthorized lending by its Atlanta branch. BNL previously reported that its Georgia branch had taken on loan commitments topping $3 billion without the Rome-based management<qu>s approval. State-owned BNL<com> Italy<qu>s largest bank<com> has filed charges against the branch<qu>s former manager<com> Christopher Drogoul<com> and a former branch vice **president**<com> alleging fraud and breach of their fiduciary duties. BNL also said that its board had approved <qu>after an in-depth discussion<com><qu> a letter to the Bank of Italy outlining measures the state-owned bank has taken or plans to take to improve controls on its foreign branches. The central bank had ordered BNL to come up with a suitable program by yesterday.
11949,president,281,As a result<com> Judge John F. Keenan of New York ordered Mrs. Marcos to turn over to the court all pleadings and documents she may have filed in foreign countries in opposition to U.S. requests for evidence. Mrs. Marcos had claimed that she did n<qu>t have to turn over the documents because she was brought here involuntarily and because providing the materials would violate her marital privilege. In 1988<com> a year and a half after Mrs. Marcos and her late husband<com> Ferdinand Marcos<com> the ousted **president** of the Philippines<com> fled the Philippines for Hawaii<com> they were charged with racketeering<com> conspiracy<com> obstruction of justice and mail fraud in a scheme in which they allegedly embezzled more than $100 million from their homeland. Much of the money was fraudulently concealed through purchases of prime Manhattan real estate<com> federal prosecutors have charged. Mrs. Marcos<qu>s trial is expected to begin in March.
11965,president,280,The incident wasn<qu>t the only time the judge got special treatment from his local bank. Two years later<com> he wrote to complain that the interest he was paying on an unsecured $10<com>000 loan was <qu>absolutely onerous.<qu> Paul L. Kane<com> Laurel<qu>s **president** at the time<com> quickly responded. The bank<com> he wrote back<com> was <qu>immediately<qu> lowering the rate by 3.5%<com> <qu>as a concession to you.<qu> The judge says he ca n<qu>t discuss in detail how he will defend himself at his trial<com> although he contends that if he were as corrupt as state prosecutors believe<com> he would be far wealthier than he is.
11967,president,280,Mr. Hollander was named chairman last week<com> succeeding Mr. Weekes<com> who was among the ousted directors. The company has declined requests to discuss the changes<com> but Mr. Weekes has said that Mr. Hollander wanted to have his own team. Scott Wakeman was named **president** and chief operating officer of U.S. operations<com> titles that had been held by Mr. Weekes. Mr. Wakeman was vice president of the instrument and controls division of closely held Omega Engineering Inc.<com> another company controlled by Mr. Hollander. A company spokesman did n<qu>t know Mr. Wakeman<qu>s age.
12010,president,281,Afghanistan<qu>s troops broke through a guerrilla blockade on the strategic Salang Highway<com> allowing trucks carrying food and other necessities to reach Kabul after a missile attack on rebel strongholds. The convoy of about 100 vehicles was the first to make deliveries to the capital in about 10 days. Turkey<qu>s legislature elected Prime Minister Ozal as the country<qu>s first civilian **president** since 1960<com> opening the way for a change of government under a new premier he will select. The vote in Ankara was boycotted by opposition politicians<com> who vowed to oust Ozal. He begins his seven-year term Nov. 9<com> succeeding Kenan Evren.
12058,president,282,The White House used television appearances and leaks to argue that congressionally imposed restrictions on covert actions made U.S. support for such coups difficult. Mr. Bush even disclosed privately that one Reagan-era deal with Congress required him to notify the odious Panamanian dictator<com> Manuel Noriega<com> if the U.S. learned of a coup plot that might endanger his life. The **president** also hinted he might veto this year<qu>s intelligence authorization bill if it is too restrictive. Intelligence Committee Chairman David Boren (D.<com> Okla.) and Vice Chairman William Cohen (R.<com> Maine)<com> for their part<com> angrily accused the White House of selectively leaking classified documents and trying unfairly to shift the blame to Congress for the bungled attempt to topple Gen. Noriega. The White House got the better of the exchange but took care not to press its advantage to the kind of constitutional confrontation sought by conservative Republicans who do n<qu>t want any congressional oversight of intelligence activities.
12124,president,280,Mr. Thompson first came to the exchange in 1981 and has been executive vice president since March 1988. He previously held posts of senior vice president of compliance and senior vice president and general counsel. By contrast<com> the Comex in July imported a highly regarded outsider<com> Arnold F. Staloff<com> as its **president**. Mr. Staloff<com> 44<com> was a senior officer of the Philadelphia Stock Exchange and is considered a specialist in new financial products. Mr. Thompson is n<qu>t bereft of experience with new products<com> however.
12160,president,280,Spencer J. Volk<com> **president** and chief operating officer of this consumer and industrial products company<com> was elected a director. Mr. Volk<com> 55 years old<com> succeeds Duncan Dwight<com> who retired in September.
12162,president,280,Phoenix declined to comment. Norwood is controlled by Daniel L. Barnett and Paul A. Reese<com> both officers of Boston-based Oasis Capital Management Inc.<com> a small Boston money management firm. Also involved in the group is Robert F. Angelo<com> formerly Phoenix<qu>s senior vice **president**<com> field operations<com> who left Phoenix at the beginning of October. Mr. Angelo was described in the filing as a consultant to Oasis.
12257,president,282,And the vacillation did n<qu>t end there. Just a month ago<com> Mr. Bush sternly threatened to veto a pending welfare bill if it provided any abortion funds<com> except to save a woman<qu>s life. Then<com> two weeks ago -- declaring that <qu>I<qu>m not looking for any conflict over this<qu> -- the **president** said he would consider a compromise to fund abortions for poor women in cases of rape and incest. But only four days after that<com> Mr. Bush resurrected the veto threat. <qu>I do not support federal funding for abortions except where the mother<qu>s life is threatened<com><qu> he proclaimed<com> and finally vetoed the measure last weekend.
12275,president,280,American Telephone & Telegraph Co. unveiled new optical transmission systems for data<com> video and voice communications. Two products in what the telecommunications giant called a new generation of such equipment are available now<com> AT&T said<com> and three others will be introduced in 1990 and 1991. The products are aimed at a market expected to total more than $1 billion a year in sales by 1995<com> said Morgan Buchner Jr.<com> vice **president** of transmission systems for AT&T. The products already available are cross-connect systems<com> used instead of mazes of wiring to interconnect other telecommunications equipment. This cuts down greatly on labor<com> Mr. Buchner said.
12308,president,282,In an extraordinary mix of cultures and church-state powers<com> Rep. Robert Dornan (R.<com> Calif.) lectured his fellow Roman Catholics -- including Mr. Florio -- for having the <qu>chutzpah<qu> to disagree with the hierarchy of their church on abortion. Rep. Les AuCoin was as blunt on behalf of the abortion-rights movement. <qu>This may not make George Bush a one-term **president**<com><qu> said the Oregon liberal<com> addressing the Republican side of the House. <qu>But if you support him over rape victims<com> this may be your last term.<qu> Separately<com> the House last night approved a nearly $67 billion compromise spending bill providing the first construction funds for the administration<qu>s ambitious space station in fiscal 1990 and incorporating far-reaching provisions affecting the federal mortgage market.
12324,president,280,But Mr. Hemming said he wasn<qu>t aware of the nature of the talks under way between committee members and their advisers. Cineplex traded on the New York Stock Exchange at $11.25 a share<com> up $1.125<com> before trading was halted. Analysts have speculated in recent days that the value of offers received by the committee fell well short of what they had hoped<com> or even that the company<qu>s chairman<com> **president** and chief executive officer<com> Garth Drabinsky<com> is the only bidder for the company as a whole. The current effort to auction off the company was triggered by a dispute between Mr. Drabinsky and the Toronto-based movie chain<qu>s major shareholder<com> MCA Inc.
12349,president,280,Developers are also forming more joint ventures with pension funds and insurance companies that can finance big projects. The builders are more willing to give up some equity and rely on management and consulting fees to stay afloat in the soft market. <qu>Developers are teaming up with institutions often acting as project managers<com><qu> says Smedes York<com> ULI **president** and president of York Properties Inc.<com> of Raleigh<com> N.C. <qu>They are growing more pragmatic about their role.<qu> Real estate firms are also using their alliances with financial institutions to amass acquisition funds.
12398,president,280,The drop in earnings had been anticipated by most Wall Street analysts<com> but the results were reported after the market closed. Computer Associates closed at $13.625<com> down 25 cents<com> in composite trading on the New York Stock Exchange. Anthony Wang<com> **president**<com> attributed the drop to the disruption of the company<qu>s business resulting from the prolonged process of acquiring Cullinet. The acquisition was completed in September. In August<com> the company warned investors that the acquisition was being delayed<com> and many customers were holding off on purchase decisions until the takeover was completed.
12418,president,280,On the other hand<com> only 42% say foreign cars are less comfortable than U.S. models<com> down from 55% in 1987. People in the automotive business disagree over how susceptible younger Americans are to brand switching. <qu>Once buying habits are formed<com> they<qu>re very hard to break<com><qu> declares Thomas Mignanelli<com> executive vice **president** for Nissan<qu>s U.S. sales operations. But out on Cobb Parkway<com> Ted Negas sees it differently. <qu>The competition is so intense that an owner<qu>s loyalty to a dealership or a car is virtually nonexistent<com><qu> says Mr. Negas<com> vice president of Ed Voyles Oldsmobile<com> one of the first dealerships to locate on the strip.
12420,president,280,Although the big investment bank still dominates the junk market<com> Drexel has been unable to stem the fallout from growing junk bond defaults<com> withdrawn new offerings<com> redemptions by shareholders in junk bond mutual funds and an exodus of once-devoted investors. For many money managers<com> the past four months have been humiliating. <qu>This is the worst shakeout ever in the junk market<com> and it could take years before it<qu>s over<com><qu> says Mark Bachmann<com> a senior vice **president** at Standard & Poor<qu>s Corp.<com> a credit rating company. In the third quarter<com> for example<com> junk bonds -- those with less than an investment-grade rating -- showed negative returns<com> the only major sector of the bond market to do so. Since the end of last year<com> junk bonds have been outperformed by all categories of investment-grade bonds<com> including ultra-safe Treasury securities.
12489,president,282,<qu>It<qu>s simply a way of making the cuts less onerous for defense than they are for domestic programs<com><qu> said Chairman James Sasser (D.<com> Tenn.) of the Senate Budget Committee<com> who said he would oppose the request. <qu>That is n<qu>t consistent with the kind of discipline that Gramm-Rudman is supposed to impose<com><qu> he said. The **president**<qu>s request did n<qu>t indicate how Mr. Cheney would shift the money. A Pentagon official said the request was made to give the department <qu>maximum flexibility<qu> to deal with the cuts. Last week<com> Budget Director Richard Darman structured the $16.1 billion spending reduction<com> half of which must come from defense<com> to <qu>impose a little bit more discipline<qu> by applying cuts to each individual program<com> project or activity in the budget.
12492,president,282,Gen. Scowcroft was a member of the Tower Commission<com> which investigated the Iran-Contra affair. He was all too aware of how a large<com> inadequately supervised NSC staff had spun out of control and nearly wrecked President Reagan<qu>s second term. So<com> following both the style he pursued as President Ford<qu>s national security adviser and the recommendations of the Tower Commission<com> Gen. Scowcroft has pruned the NSC staff and tried to ensure that it sticks to its assigned tasks -- namely<com> gathering the views of the State Department<com> Pentagon and intelligence community; serving as an honest broker in distilling that information for the **president** and then making sure presidential decisions are carried out. The Tower Commission specifically said that the NSC staff should be <qu>small<qu> and warned against letting <qu>energetic self-starters<qu> like Lt. Col. Oliver North strike out on their own rather than leaving the day-to-day execution of policies to the State Department<com> Pentagon or Central Intelligence Agency. However<com> the Panama episode has raised questions about whether the NSC staff is sufficiently big<com> diverse and powerful to coordinate U.S. policy on tough issues.
12515,president,280,<qu>Silver production is also in an inexorable upward trend<com><qu> Ms. O<qu>Connell says. Moreover<com> while Asian and Middle Eastern investors hoard gold and help underpin its price<com> silver doesn<qu>t have the same mystique<com> dealers say. Investors have gotten burned on silver so often that they are far more partial to gold<com> says Urs Seiler<com> senior vice **president** at Union Bank of Switzerland. Yet if gold prices improve<com> silver prices could rally sharply<com> he says. However<com> dealers caution that any increase would be $1 to $2 at most.
12522,president,280,Manhattan National Corp. said Michael A. Conway<com> **president** and chief executive officer<com> was elected chief executive of the holding company<qu>s two principal insurance subsidiaries. He succeeds Paul P. Aniskovich Jr.<com> who resigned to pursue other business interests<com> the company said. Mr. Conway<com> 42 years old<com> was elected chairman<com> president and chief executive of Manhattan Life Insurance Co. and president and chief executive of Manhattan National Life Insurance Co.
12545,president,282,No notification was ever considered<com> officials said<com> apparently because the U.S. did n<qu>t think the coup plotters intended to kill Mr. Noriega<com> but merely sought to imprison him. What<qu>s more<com> both administration and congressional officials hint that the notification requirement is likely to be dropped from the guidelines on coup attempts that are being rewritten by the panel and the White House. The rewriting was launched at a meeting between Mr. Bush and intelligence committee leaders Oct. 12<com> a few days before the meeting at which the **president** complained about the rules. However<com> the disclosure of the guidelines<com> first reported last night by NBC News<com> is already being interpreted on Capitol Hill as an unfair effort to pressure Congress. It has reopened the bitter wrangling between the White House and Congress over who is responsible for the failure to oust Mr. Noriega and<com> more broadly<com> for difficulties in carrying out covert activities abroad.
12579,president,280,Last year<qu>s net loss of $3<com>524<com>000 included a benefit of $1<com>640<com>000 from an accounting change. Revenue for the nine months rose to $449 million from $441.1 million. In an interview<com> Pemberton Hutchinson<com> **president** and chief executive<com> cited several reasons for the improvement : higher employee productivity and <qu>good natural conditions<qu> in the mines<com> as well as lower costs for materials<com> administrative overhead and debt interest. In the latest nine months<com> Mr. Hutchinson said<com> total coal sales rose to about 14.6 million tons from about 14.3 million tons a year earlier. In addition<com> long-term debt has been trimmed to about $72 million from $96 million since Jan. 1.
12594,president,280,Say a big investor is interested in growth stocks. Instead of hiring one of the many active managers specializing in growth stocks<com> indexers can design a portfolio around the same stocks; the portfolio will be maintained by computer<com> reducing both fees and<com> in theory<com> risk (because of the large number of stocks). <qu>We see a lot of interest in those kind of things<com><qu> says Frank Salerno<com> a vice **president** of Bankers Trust. <qu>People comfortable with the passive approach are using them for other strategies.<qu> TILT FUNDS :
12622,president,280,Discovision now has world-wide license agreements with major manufacturers covering CD audio disks<com> audio disk players<com> videodisks and videodisk players. It also licenses optically based data storage and retrieval devices. James N. Fiedler<com> president of Discovision and a vice **president** of MCA<com> said that IBM and MCA had n<qu>t planned to sell the joint venture<com> which is now profitable<com> but that Pioneer approached Discovision earlier this year. He said it is n<qu>t certain whether Discovision<qu>s current management will remain when Pioneer buys the company. The agreement is contingent on certain government approvals and should be completed later this year.
12628,president,280,Michael F. Harris<com> 53<com> was named executive vice president<com> North America<com> for the Financial Times<com> the business newspaper published by this company that also has interests in book publishing<com> fine china<com> oil services and investment banking. Mr. Harris had been vice **president** for the newspaper<qu>s advertising in New York. He takes additional responsibility for newspaper sales and distribution of the Financial Times in North America. Laurance V. Allen<com> 44<com> who had been director for North America<com> resigned to pursue other business interests and do some consulting.
12656,president,280,James L. Madson<com> 46 years old<com> was named a vice **president** and assistant general manager of this producer of copper and other minerals. He will succeed Arthur E. Himebaugh as general manager Feb. 1<com> when Mr. Himebaugh retires.
12665,president,280,Consider the difficulties faced by Audi salespeople when the car was tainted by false charges of sudden acceleration<com> or Exxon dealers<qu> problems in the wake of the Valdez oil spill. Like thousands of salespeople before them<com> Wang<qu>s are finding ways to combat the bad news. <qu>It<qu>s very important that we exude confidence<com> even though within the family we know there<qu>s a lot of hard work ahead<com><qu> said Richard Miller<com> the Lowell<com> Mass.<com> computer concern<qu>s new **president**<com> in a video message to salespeople a month after he took over. Wang got into financial trouble because of bloated overhead and overly optimistic sales forecasts. Its mainline minicomputers and word processors have lost ground to cheaper personal computers.
12670,president,280,So<com> he advises<com> make goals achievable. For instance<com> he suggests that salespeople making telephone calls should say to themselves : <qu>All I want to do today is get 50 rejections.<qu> But Mr. Miller<com> Wang<qu>s new **president**<com> recently warned his salespeople about negativism. <qu>Our customers watch us for the hidden message<com><qu> he said. <qu>Look a customer right in the eye and say<com> <qu>I<qu>m glad to be at Wang.
12694,president,280,In addition<com> Mr. Templeton received a dividend of 22 cents a share Oct. 5. RIVER RUN : A senior vice president and a vice **president** at James River Corp. sold the majority of their shares in the Richmond<com> Va.<com> paper-products concern in late August and early September<com> reports filed with the SEC show. The executives<com> who got $30.88 a share for the stock<com> showed good timing. In Big Board trading yesterday<com> James River shares closed at $28.375<com> down 12.5 cents.
12751,president,280,Robert M. Jelenic<com> 39<com> was named **president** and chief operating officer of this closely held publisher. The post had been vacant for more than a year. Mr. Jelenic had been executive vice president for operations.
12772,president,280,G. William Ryan<com> **president** of Post-Newsweek Stations<com> was named chief executive officer of the unit of this media company<com> effective Jan. 1. He will succeed Joel Chaseman<com> who will remain a vice president of the company and continue to represent Post-Newsweek stations in several industry organizations<com> the company said.
12794,president,280,Selwyn B. Kossuth was named executive director of the commission<com> effective early November. Mr. Kossuth<com> 52 years old<com> succeeds Ermanno Pascutto<com> 36<com> who resigned to join Hong Kong<qu>s Securities and Futures Commission. Mr. Kossuth was vice **president** and director<com> corporate finance<com> of Nesbitt Thomson Deacon Inc.<com> a Toronto investment dealer.
12799,president,280,As president<com> Mr. Lung<com> 42 years old<com> succeeds his father<com> Mervin D. Lung<com> 66<com> who founded the company in 1959. Mervin Lung remains chairman and chief executive officer. David Lung has been with Patrick since 1970<com> and has served as vice **president** for administration and purchasing since 1987.
12814,produce,417,This brings into question the motives of those who lead civil disobedience demonstrations. Do they want the spotlight for themselves or for their cause ? Here is a good rule of thumb : If the movement **produced** the leader<com> the chance that he is sincere is much greater than if the leader produced the movement. In either case<com> ask yourself whether you have become better informed on the issues under protest by watching the act of civil disobedience. If you have not<com> it is probable that a thorough airing of the dispute by calm and rational debate would have been the better course.
12818,produce,417,Medical scientists are starting to uncover a handful of genes which<com> if damaged<com> unleash the chaotic growth of cells that characterizes cancer. Scientists say the discovery of these genes in recent months is painting a new and startling picture of how cancer develops. An emerging understanding of the genes is expected to **produce** an array of new strategies for future cancer treatment and prevention. That is for the future. Already<com> scientists are developing tests based on the newly identified genes that<com> for the first time<com> can predict whether an otherwise healthy individual is likely to get cancer.
12833,produce,417,According to chief scriptwriter Rene Villanueva<com> <qu>Batibot<qu> doesn<qu>t set out to advance the cause of Filipino. <qu>It<qu>s not as if we<qu>re teaching language per se<com><qu> he says<com> <qu>We<qu>re just using it.<qu> These days<com> <qu>Batibot<qu> is **produced** in a converted lumberyard on a shoestring budget of $3<com>000 a one-hour segment. It is shown weekdays on two of the country<qu>s five networks. With an audience totaling more than 400<com>000<com> <qu>Batibot<qu> consistently ranks in the country<qu>s top-four most-watched daytime programs.
